0.38864221922906617,0.8069632376014544,0.5118225513632478,0.3299625288377803,0.8200229492705523,0.8906877412611875,0.4657624080987688
0.015866979388447833,0.12224734825684702,0.5187595871515308,0.058775083378507675,0.3020139762824503,0.37722392550609896,0.5628793740506199
0.8201732687897257,0.1104921554887246,0.4748365371651847,0.16729087309462465,0.9089346401938214,0.8593536537750509,0.5190922686009679
0.9466631285389818,0.052769390398978544,0.7810607937727678,0.8997135939237213,0.8153775232874892,0.5357595445942501,0.6162719897655439
0.7056986372775178,0.4521334529408434,0.19422062124576622,0.029903179644973465,0.6909911819884038,0.9698563140781199,0.08813814817257593
0.3837877895366558,0.4561126712676007,0.5762796446976632,0.8097816604727417,0.7313072552499987,0.007695109235481001,0.13065390960411238
0.05043459061489863,0.7625917941597393,0.8753898771537642,0.5173769192191237,0.5140827880999994,0.5318694714574431,0.1696022417649251
0.6393213026974397,0.576749557952433,0.16272225130377815,0.9427831705430412,0.48392803201405576,0.4349385667439165,0.06749078929366359
0.8259633213639669,0.7879710421357758,0.22285632535549382,0.5865403470337563,0.17584873472888807,0.9935405424465275,0.27790169474968285
0.9848823696981451,0.7007981609065066,0.9378136158412806,0.6292674161539703,0.8206412632225276,0.796270713267102,0.5809916807516347
0.04751582230441931,0.28099262955632165,0.20517567505294043,0.6783004875753881,0.5628585197358649,0.667700979660315,0.08160773818899925
0.4646675274113107,0.27411813411796637,0.030060205901604853,0.719331939513651,0.1451500853436477,0.28619196915232004,0.6206024989147505
0.2649342329332198,0.014270383914954277,0.0008103846391467329,0.8700858914277468,0.9618423547165581,0.20662690205757672,0.5058517305461474
0.20135327742734244,0.7050768748871895,0.2909040197979943,0.47354540114923316,0.18629167742780106,0.3991436638739355,0.12572143398957236
0.8358376854226602,0.39007421576986434,0.46945089317133726,0.06763397980980257,0.46818330146518927,0.9264959221552388,0.1408698114553596
0.2993264992961563,0.42229148738821254,0.9240125736062853,0.13325579461405812,0.4229381962767974,0.24321930230363853,0.2977598325273353
0.6410120895989737,0.10019065436751096,0.8921669937111194,0.020575844035747526,0.2069137512562399,0.6461891969511797,0.17031557081619586
0.8791852563817111,0.12180419452070057,0.9467546516827414,0.7656996564562044,0.7984321455686854,0.4313884751687098,0.24767808609488273
0.4372850203156039,0.9470529825938843,0.28043757287524884,0.01235885610492038,0.17188241351818967,0.19955864334627738,0.8513450231543278
0.6101054554528665,0.4524999560811862,0.6324708356808267,0.6382784475361646,0.817017287647481,0.47294348649340046,0.4006945839017647
0.7059610731688278,0.7440803806692793,0.9521011014386632,0.06068035228988011,0.4856400744005649,0.9574399827234538,0.6643720237341316
0.12499895820776186,0.5937367001047456,0.5992591103756568,0.7721678291013987,0.24575046752701757,0.6299093163460289,0.7052544425128934
0.1452669946404328,0.06656413910155168,0.39429169021513266,0.6623606890965643,0.09012085939519232,0.9997581555373561,0.2724966176962613
0.48338034942176766,0.5271829649179092,0.8891986043632992,0.9685315557214823,0.7694285997246493,0.1321266214377944,0.7690887780045598
0.7318515278069083,0.31030648496660385,0.031142956382792852,0.09768332352081288,0.6841121000488928,0.6650908161269434,0.48268080636865407
0.5221498952036268,0.06849948982163812,0.9563469369270631,0.5402603363592469,0.21383481574498786,0.16783796678177476,0.3079952588985708
0.5701119716474,0.6381662745349072,0.3115279658369081,0.8837408693347205,0.911979915580166,0.7195060701932353,0.9787536925956265
0.4687217810373203,0.22039217975638792,0.2971519068132261,0.7497385714846236,0.2035639755592511,0.1964316646434413,0.21045462201351395
0.17647215428544416,0.8755905993805344,0.22368853214015993,0.9453921205040038,0.8019838604671286,0.28913626119056557,0.12234549130239103
0.10872627579400018,0.33640974940480217,0.6573903006611312,0.054000004518875766,0.7875319958762816,0.4398111159034729,0.8756953045107378
0.30340664103431947,0.9438418444583726,0.32565604575794727,0.5401257152881046,0.20575566835358128,0.29822196679735824,0.8771502735722452
0.5544389627648635,0.6961360607733841,0.8278080355293492,0.958281704864084,0.5353824287008785,0.06318864089868281,0.2629263760038959
0.4409331262625762,0.5363303141624725,0.4281620095350298,0.23228854852386138,0.5428650675846985,0.40897204829531897,0.5348017267535234
0.6456105211094115,0.3931336767314694,0.4492285830242918,0.21286835830165307,0.24475916637635298,0.3922275741149043,0.1732245869677994
0.29958710663384625,0.41921060192378745,0.5244013772418861,0.7317306961431759,0.9131365065385995,0.34263034280697,0.11586289648314929
0.7264995090704377,0.8562161092568004,0.8805583772348179,0.3461910923483078,0.9057649306457195,0.12528579818454044,0.7246808198385735
0.4857278685723392,0.2779783972388665,0.8614838226525295,0.7431448302296372,0.8825630757513987,0.7561048942803551,0.6944151396008694
0.8084032675884818,0.8619584294926433,0.7258819548467188,0.06774968776243151,0.07825050483671803,0.7458298392794999,0.3378787093150656
0.15744774926771443,0.6135678322870938,0.8119156803813596,0.8859362782367903,0.06024818157978895,0.7094130131486893,0.5498901589856946
0.18223970898530784,0.11057629801334279,0.5136193247914611,0.2559615251618317,0.2288379510237818,0.0012949943864568603,0.26598721859432384
0.7704174246473922,0.4914360109934134,0.04432655805192409,0.5222089085080912,0.4991217335952203,0.7611822273239016,0.748461652524805
0.14721528772160952,0.8435655163710888,0.7687668349712592,0.3496142652034342,0.06501989304460098,0.4048642503777814,0.03798638462294068
